0,1,2,__mappify_error
Italy,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Nethirhrands,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Spain,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
London,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Netherlands,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
England,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Englcacd,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Rotterdam,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Orange,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Netherlands,,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,
Murcia,,18957_20_4_1889_46_I__139699190.txt,
Melbourne,,17420_5_7_1889_4_XII__197591621.txt,
Melbourne,,17420_5_7_1889_4_XII__197591621.txt,
Southern Hemisphere,,17420_5_7_1889_4_XII__197591621.txt,
Melbourne,,17420_5_7_1889_4_XII__197591621.txt,
Melbourne,,17420_5_7_1889_4_XII__197591621.txt,
Melbourne,,17420_5_7_1889_4_XII__197591621.txt,
Monaco,,17420_5_7_1889_4_XII__197591621.txt,
Arcadia,,17420_5_7_1889_4_XII__197591621.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Kilcurran,,17381_23_3_1889_46_I__139698046.txt,
Antrim,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
Stony Creek,,17381_23_3_1889_46_I__139698046.txt,
India,,4550_31_08_1889_401_III__19816846.txt,
Drayton,,4550_31_08_1889_401_III__19816846.txt,
Sydney,,4550_31_08_1889_401_III__19816846.txt,
New,,4550_31_08_1889_401_III__19816846.txt,
England,,4550_31_08_1889_401_III__19816846.txt,
Greek,,4550_31_08_1889_401_III__19816846.txt,
Sydney,,4550_31_08_1889_401_III__19816846.txt,
Devon,,4550_31_08_1889_401_III__19816846.txt,
Australia,,4550_31_08_1889_401_III__19816846.txt,
England,,4550_31_08_1889_401_III__19816846.txt,
England,,4550_31_08_1889_401_III__19816846.txt,
Devon,,4550_31_08_1889_401_III__19816846.txt,
Lyston,,4550_31_08_1889_401_III__19816846.txt,
England,,4550_31_08_1889_401_III__19816846.txt,
Jerusalem,,4550_31_08_1889_401_III__19816846.txt,
Sanelling,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Australia,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Britain,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Britain,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Sydney,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Oval,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Australia,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Derby,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Australia,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Britain,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
New South Wales,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Bweet,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
England,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
Australia,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
England,,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,
GORBINGE,,19865_26_10_1889_46_None__139137400.txt,
New South Wales,,19865_26_10_1889_46_None__139137400.txt,
Gorriuge,,19865_26_10_1889_46_None__139137400.txt,
Melbourne,,19865_26_10_1889_46_None__139137400.txt,
Macphereona,,19865_26_10_1889_46_None__139137400.txt,
Gorringe,,19865_26_10_1889_46_None__139137400.txt,
Dugald,,19865_26_10_1889_46_None__139137400.txt,
Dugald,,19865_26_10_1889_46_None__139137400.txt,
Dugald,,19865_26_10_1889_46_None__139137400.txt,
Dugald,,19865_26_10_1889_46_None__139137400.txt,
Melbourne,,19865_26_10_1889_46_None__139137400.txt,
Tasmania,,19865_26_10_1889_46_None__139137400.txt,
Waratah,,7767_17_12_1887_28_I.__71092317.txt,
Australia,,7767_17_12_1887_28_I.__71092317.txt,
Bouthern,,7767_17_12_1887_28_I.__71092317.txt,
Maizalenta,,7767_17_12_1887_28_I.__71092317.txt,
Waratah,,7767_17_12_1887_28_I.__71092317.txt,
England,,15078_5_1_1889_2_III__100119832.txt,
New York,,15078_5_1_1889_2_III__100119832.txt,
England,,15078_5_1_1889_2_III__100119832.txt,
Windomero,,15078_5_1_1889_2_III__100119832.txt,
Mexico,,15078_5_1_1889_2_III__100119832.txt,
Christendom,,6709_24_09_1887_0_VI.__73768613.txt,
Bethlehem,,6709_24_09_1887_0_VI.__73768613.txt,
Fiery Creek,,6709_24_09_1887_0_VI.__73768613.txt,
Old,,6709_24_09_1887_0_VI.__73768613.txt,
England,,6709_24_09_1887_0_VI.__73768613.txt,
Swiss,,8499_31_12_1887_5_I__107816402.txt,
Tasmania,,8499_31_12_1887_5_I__107816402.txt,
Hobart,,8499_31_12_1887_5_I__107816402.txt,
Yarra,,8499_31_12_1887_5_I__107816402.txt,
Williamstown,,8499_31_12_1887_5_I__107816402.txt,
Jordan,,8499_31_12_1887_5_I__107816402.txt,
Maria Island,,8499_31_12_1887_5_I__107816402.txt,
Stawell,,8499_31_12_1887_5_I__107816402.txt,
Lancashire,,8499_31_12_1887_5_I__107816402.txt,
Jordan,,8499_31_12_1887_5_I__107816402.txt,
Jordan,,8499_31_12_1887_5_I__107816402.txt,
Sugarloaf,,8499_31_12_1887_5_I__107816402.txt,
Bielba Park,,8499_31_12_1887_5_I__107816402.txt,
Germany,,8499_31_12_1887_5_I__107816402.txt,
Italy,,8499_31_12_1887_5_I__107816402.txt,
Hobart,,8499_31_12_1887_5_I__107816402.txt,
Prosman 's Bay,,8499_31_12_1887_5_I__107816402.txt,
Europe,,8499_31_12_1887_5_I__107816402.txt,
Bielba Park,,8499_31_12_1887_5_I__107816402.txt,
Tasmania,,8499_31_12_1887_5_I__107816402.txt,
Bielba Park,,8499_31_12_1887_5_I__107816402.txt,
Jordan,,8499_31_12_1887_5_I__107816402.txt,
Australia,,8499_31_12_1887_5_I__107816402.txt,
Euclid,,21825_25_2_1886_2_None__174567486.txt,
Victoria,,21825_25_2_1886_2_None__174567486.txt,
Queensland,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Queens,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Moloxca Creek Station,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Boorooma,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Moreton Bay,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Settlement,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Boorooma,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Boorooma,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Jupiter,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Jupiter,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Pinehgut,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Peak Mount Station,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Jupiter,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Molonga Creek,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Molonga Creek Station,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Paramatta,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Molonga Creek,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Oxford,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Boorooma,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
Boorooma,,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,
TITTORA,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Mount Yatna,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
South,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Australia,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Mount Yatna,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Mount Yatna,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Adelaide,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Mount Yatna,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Tintora,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Tintora,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Tintora,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Tintora,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Tintora,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Tintora,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Adelaide,,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,
Wandinong,,20832_24_9_1898_33_III__197541653.txt,
Virginia,,20832_24_9_1898_33_III__197541653.txt,
West,,20832_24_9_1898_33_III__197541653.txt,
Lnchlan,,20832_24_9_1898_33_III__197541653.txt,
Cowra,,20832_24_9_1898_33_III__197541653.txt,
Dorrle,,20832_24_9_1898_33_III__197541653.txt,
Egypt,,20832_24_9_1898_33_III__197541653.txt,
Wandinong,,20832_1_10_1898_37_V__197539659.txt,
UK,,20832_1_10_1898_37_V__197539659.txt,
DC,,20832_1_10_1898_37_V__197539659.txt,
Wooronora,,20832_1_10_1898_37_V__197539659.txt,
Wandinong,,20832_1_10_1898_37_V__197539659.txt,
Wnudlnong,,20832_1_10_1898_37_V__197539659.txt,
Dorrle,,20832_1_10_1898_37_V__197539659.txt,
Eartli,,20832_1_10_1898_37_V__197539659.txt,
Wandinong,,20832_1_10_1898_37_V__197539659.txt,
Smnllest,,20832_1_10_1898_37_V__197539659.txt,
Wandinong,,4704_1_10_1898_641_III-IV__20851831.txt,
Virginia,,4704_1_10_1898_641_III-IV__20851831.txt,
Wandinong,,4704_1_10_1898_641_III-IV__20851831.txt,
West,,4704_1_10_1898_641_III-IV__20851831.txt,
Cowra,,4704_1_10_1898_641_III-IV__20851831.txt,
Egypt,,4704_1_10_1898_641_III-IV__20851831.txt,
Marseilles,,4704_1_10_1898_641_III-IV__20851831.txt,
Spain,,4704_1_10_1898_641_III-IV__20851831.txt,
Brisbane,,4708_11_02_1899_257_XIV__20856203.txt,
Sydney,,4708_11_02_1899_257_XIV__20856203.txt,
Brisbane,,4708_11_02_1899_257_XIV__20856203.txt,
Charleville,,4708_11_02_1899_257_XIV__20856203.txt,
Brisbane,,4708_11_02_1899_257_XIV__20856203.txt,
Ballarat,,4708_11_02_1899_257_XIV__20856203.txt,
Melbourne,,4708_11_02_1899_257_XIV__20856203.txt,
Ballarat,,4708_11_02_1899_257_XIV__20856203.txt,
Gippsland,,4708_11_02_1899_257_XIV__20856203.txt,
Ballarat,,4708_11_02_1899_257_XIV__20856203.txt,
Charleville,,4708_11_02_1899_257_XIV__20856203.txt,
Charleville,,4708_11_02_1899_257_XIV__20856203.txt,
Kooralgin,,4708_11_02_1899_257_XIV__20856203.txt,
Bunglnderry,,4708_11_02_1899_257_XIV__20856203.txt,
Bunginderry,,4708_11_02_1899_257_XIV__20856203.txt,
Wandinong,,4703_29_10_1898_32_III.-(Continued.)__71319743.txt,
Sydney,,4703_29_10_1898_32_III.-(Continued.)__71319743.txt,
Melbourne,,4703_29_10_1898_32_III.-(Continued.)__71319743.txt,
Egypt,,4703_29_10_1898_32_III.-(Continued.)__71319743.txt,
Marseilles,,4703_29_10_1898_32_III.-(Continued.)__71319743.txt,
Spain,,4703_29_10_1898_32_III.-(Continued.)__71319743.txt,
Moorlyn,,4749_11_12_1897_4_I__24472552.txt,
Moorlyn,,4749_11_12_1897_4_I__24472552.txt,
Falrbrook,,4749_11_12_1897_4_I__24472552.txt,
Australia,,2222_6_02_1897_6_24_SHOWING HOW TOM SLAGGE MET HIS FATHER_82700127.txt,
Sydney,,2222_6_02_1897_6_24_SHOWING HOW TOM SLAGGE MET HIS FATHER_82700127.txt,
Norfolk Island,,2222_6_02_1897_6_24_SHOWING HOW TOM SLAGGE MET HIS FATHER_82700127.txt,
Virginia,,4706_22_10_1898_37_III__162332428.txt,
Wandinong,,4706_22_10_1898_37_III__162332428.txt,
West,,4706_22_10_1898_37_III__162332428.txt,
Cowra Bay,,4706_22_10_1898_37_III__162332428.txt,
Ireland,,17325_13_8_1896_4_V__171357595.txt,
Eiver,,17325_13_8_1896_4_V__171357595.txt,
Brisbane,,17325_13_8_1896_4_V__171357595.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Smoke Island,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Moreton Bay,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham Bay,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Stoneham,,6071_1_05_1896_4_V_STONEHM'S GADFLY._63934819.txt,
Cedar Hill,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Port Victoria,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
England,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Cedar Hill,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Cedar Hill,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Valenciennes,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Naples,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Switzerland,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Eugland,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Valenciennes,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Cedar Hill,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
London,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
London,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Uganda,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
London,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Cedar Hill,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Uganda,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Mount Wombo,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Ilganda,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
England,,8211_30_11_1895_35_XVII.-(Continued.)__87167994.txt,
Cape Ford,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Wallaroo,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Doiabey,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
South,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Australia,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Barthelemy Hills,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
South,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Australia,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
turkey,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Barthelemy Hills,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Adelaide,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Malacca,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
England,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Australia,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Port,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Adelaide,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Adelaide,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Cape Dombey,,8340_16_06_1894_5_VI_UNEXPLORED COUNTRY -Too Much WATER - BARTHELEMY Hills-The DINGO - ABORIGINES- CLIMATE -AFLOAT AGAIN-_92863391.txt,
Melbourne,,1609_26_03_1892_21_V__64030464.txt,
Asshur,,1609_26_03_1892_21_V__64030464.txt,
Asshur,,1609_26_03_1892_21_V__64030464.txt,
Tasmania,,1609_26_03_1892_21_V__64030464.txt,
Melbourne,,1609_26_03_1892_21_V__64030464.txt,
Blexley,,613_7_11_1891_5_I_HOW IT BEGAN._19002990.txt,
Blexley,,613_7_11_1891_5_I_HOW IT BEGAN._19002990.txt,
Weston,,613_7_11_1891_5_I_HOW IT BEGAN._19002990.txt,
Behool,,613_7_11_1891_5_I_HOW IT BEGAN._19002990.txt,
Australia,,18760_9_1_1892_6_2. V__3030108.txt,
Australia,,18760_9_1_1892_6_2. V__3030108.txt,
Acton,,18760_9_1_1892_6_2. V__3030108.txt,
New Zealand,,14418_21_09_1889_31_V_A TERRIBLE ORDEAL._71123821.txt,
New South Wales,,14418_21_09_1889_31_V_A TERRIBLE ORDEAL._71123821.txt,
Princeton,,14418_21_09_1889_31_V_A TERRIBLE ORDEAL._71123821.txt,
Sydney,,14418_21_09_1889_31_V_A TERRIBLE ORDEAL._71123821.txt,
New Zealand,,14418_21_09_1889_31_V_A TERRIBLE ORDEAL._71123821.txt,
TURNSTILES,,22375_5_2_1898_28_I__138662004.txt,
Wandinong,,4703_5_11_1898_32_VI.__71319993.txt,
Paris,,4703_5_11_1898_32_VI.__71319993.txt,
Paris,,4703_5_11_1898_32_VI.__71319993.txt,
Paris,,4703_5_11_1898_32_VI.__71319993.txt,
Lake,,2246_8_08_1896_1_III__84380964.txt,
Colac,,2246_8_08_1896_1_III__84380964.txt,
Otway Forest,,2246_8_08_1896_1_III__84380964.txt,
Lake Corangamite,,2246_8_08_1896_1_III__84380964.txt,
Mount Hesse,,2246_8_08_1896_1_III__84380964.txt,
Australia,,6164_5_2_1898_4_XXII_THE REv. CHRISTOPHER BROADFACE SEES A GHOST. Constinued._130525344.txt,
Dorset,,6164_5_2_1898_4_XXII_THE REv. CHRISTOPHER BROADFACE SEES A GHOST. Constinued._130525344.txt,
Adelaide,,6164_5_2_1898_4_XXII_THE REv. CHRISTOPHER BROADFACE SEES A GHOST. Constinued._130525344.txt,
Corner,,6164_5_2_1898_4_XXII_THE REv. CHRISTOPHER BROADFACE SEES A GHOST. Constinued._130525344.txt,
Guinea,,12703_29_8_1896_14_V __132406112.txt,
Blaeklock,,13986_16_1_1896_7_IV_INTRODUCES THE READER TO MISS JULIA BELMONT_109916060.txt,
Sydney,,13986_16_1_1896_7_IV_INTRODUCES THE READER TO MISS JULIA BELMONT_109916060.txt,
Melbourne,,13986_16_1_1896_7_IV_INTRODUCES THE READER TO MISS JULIA BELMONT_109916060.txt,
Tocumwal,,18472_2_3_1895_28_None__139706802.txt,
England,,18472_2_3_1895_28_None__139706802.txt,
Puck,,18472_2_3_1895_28_None__139706802.txt,
Essex,,18472_2_3_1895_28_None__139706802.txt,
Hertfordshire,,18472_2_3_1895_28_None__139706802.txt,
Victoria,,18472_2_3_1895_28_None__139706802.txt,
Mayfair,,18472_2_3_1895_28_None__139706802.txt,
Union,,18472_2_3_1895_28_None__139706802.txt,
Puck,,18472_2_3_1895_28_None__139706802.txt,
IL,,6468_8_11_1895_1_II__59343329.txt,
London,,6468_8_11_1895_1_II__59343329.txt,
Palmerston,,6468_8_11_1895_1_II__59343329.txt,
Spiderley,,6468_8_11_1895_1_II__59343329.txt,
Sydney,,7042_2_08_1884_0_XI_A FOOL'S PARADISE._64035582.txt,
England,,7042_2_08_1884_0_XI_A FOOL'S PARADISE._64035582.txt,
Sydney,,13335_12_7_1884_42_VII__138092899.txt,
England,,13335_12_7_1884_42_VII__138092899.txt,
England,,13335_12_7_1884_42_VII__138092899.txt,
Europe,,13335_12_7_1884_42_VII__138092899.txt,
Europe,,13335_12_7_1884_42_VII__138092899.txt,
Windahgil,,13335_12_7_1884_42_VII__138092899.txt,
Moramah,,13335_12_7_1884_42_VII__138092899.txt,
England,,13335_12_7_1884_42_VII__138092899.txt,
Sydney,,13335_12_7_1884_42_VII__138092899.txt,
England,,13335_12_7_1884_42_VII__138092899.txt,
Sydney,,13335_12_7_1884_42_VII__138092899.txt,
Rome,,13335_12_7_1884_42_VII__138092899.txt,
Venice,,13335_12_7_1884_42_VII__138092899.txt,
Athens,,13335_12_7_1884_42_VII__138092899.txt,
Greek,,13335_12_7_1884_42_VII__138092899.txt,
Isles,,13335_12_7_1884_42_VII__138092899.txt,
British,,13335_12_7_1884_42_VII__138092899.txt,
Chatsworth,,13335_12_7_1884_42_VII__138092899.txt,
Chatsworth,,13335_12_7_1884_42_VII__138092899.txt,
Sydney,,13335_12_7_1884_42_VII__138092899.txt,
Sydney,,13335_12_7_1884_42_VII__138092899.txt,
Sydney,,13335_12_7_1884_42_VII__138092899.txt,
Sydney,,13335_12_7_1884_42_VII__138092899.txt,
Windahgil,,13335_12_7_1884_42_VII__138092899.txt,
Melbourne,,2061_9_01_1886_0_I_THROUGH FIRE._73766225.txt,
Yarraville,,2061_9_01_1886_0_I_THROUGH FIRE._73766225.txt,
Schnapper Point,,2061_9_01_1886_0_I_THROUGH FIRE._73766225.txt,
Florence,,2061_9_01_1886_0_I_THROUGH FIRE._73766225.txt,
Mband,,2061_9_01_1886_0_I_THROUGH FIRE._73766225.txt,
Williamstown,,2061_9_01_1886_0_I_THROUGH FIRE._73766225.txt,
Ilok,,2061_9_01_1886_0_I_THROUGH FIRE._73766225.txt,
