article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
114442605,The Week.,386,"The Herald (Fremantle, WA : 1867 - 1886)",3,1873-04-12,Article,1410,N,0,DESTRUCTION OF A TEAM AND HORSES IN A BUSH-FIRE ON THE CANNING. The other day a two horse team fully loaded was being driven on The Canning Road. A bush fire,https://nla.gov.au/nla.news-article114442605,http://trove.nla.gov.au/newspaper/page/10071225
114516036,NERRIGUNDAH.,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",4,1876-01-01,Article,1034,N,36,"ATTEMPTS are now being made to work the reef at Grave-yard Creek, belonging to Baily and Company, by a company with a capital of £2000, in shares of £1",https://nla.gov.au/nla.news-article114516036,http://trove.nla.gov.au/newspaper/page/12465071
114523633,The Rock.,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",3,1880-09-04,Article,691,N,0,I WAS very sorry to see your old correspondent from Rock Flat leave off writing. Since his retirement I have been waiting to see some one,https://nla.gov.au/nla.news-article114523633,http://trove.nla.gov.au/newspaper/page/12466406
114638757,NEW CALEDONIA.,311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",3,1886-01-04,Article,615,N,0,"From files of newspapers received on Wednesday from New Caledonia, the Echo learns that there is no cessation in the number of crimes and evasions associated with the",https://nla.gov.au/nla.news-article114638757,http://trove.nla.gov.au/newspaper/page/12151558
114645512,SILVER READINGS.,311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1886-09-28,Article,364,N,0,"The popular fortnightly entertainment designated ""Silver Readings,"" in aid of the funds of the local Mechanica' Institute, was held last evening, in the Town Hall. There",https://nla.gov.au/nla.news-article114645512,http://trove.nla.gov.au/newspaper/page/12152472
114665588,"The Riverine Herald (PUBLISHED DALIY.  ECHUCA: THURSDAY, DECEMBER 27, 1888",311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1888-12-27,Article,772,N,0,"THE WEATHER,—Yesterday and Christmas Day were most undoubtedly, the hottest experienced this year. On Tuesday the thermometer rose to 100 about 4 o'clock in",https://nla.gov.au/nla.news-article114665588,http://trove.nla.gov.au/newspaper/page/12108802
114665842,"146 POINTS OF RAIN IN TWO HOURS AT DUNOLLY. DUNOLLY, Tuesday.",311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1889-01-03,Article,215,N,0,"The hot weather and drought which has been experienced in this district for some time past, has at length broken up. During this past few days the heay has been almost",https://nla.gov.au/nla.news-article114665842,http://trove.nla.gov.au/newspaper/page/12110070
114673687,ECHUCA SHIRE COUNCIL.,311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1889-11-28,Article,2644,N,0,"The ordinary, monthly meeting of the Shire Council was held on Tuesday at Rochester when there were present.—Crs Murphy (President), Webb, Nolan, Brown,",https://nla.gov.au/nla.news-article114673687,http://trove.nla.gov.au/newspaper/page/12111205
114674630,"OUR SYDNEY LETTER. Tuesday, Dec 24.",311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1889-12-28,Article,1437,N,0,A Merry Christmas and a Happy New Year and many of them to all my readers and every one else. I was very nearly writing to every one who deserves it. But as no,https://nla.gov.au/nla.news-article114674630,http://trove.nla.gov.au/newspaper/page/12111309
114675291,NEWS IN BRIEF.,311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1890-01-22,Article,151,N,0,"Government calling for tenders for Parliament House caterer. D. B. Daly, Police Magistrate, Gippsland district, suspended in connection with",https://nla.gov.au/nla.news-article114675291,http://trove.nla.gov.au/newspaper/page/12120169
114676635,"EXPLOSION OF A LOCOMOTIVE BOILER. SEVERAL MEN SERIOUSLY INJURED. WARRAGUL, Friday.",311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1890-03-10,Article,224,N,1,"A terrible boiler explosion occurred at Muddy Creek, a station on the newly constructed railway between Warragul and Neerim. About 5 o'clock this evening the contractor, Mr Ahearn",https://nla.gov.au/nla.news-article114676635,http://trove.nla.gov.au/newspaper/page/12120329
114730503,MELBOURNE. Friday.,508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1872-02-03,Article,153,N,0,Maize is falling now to 3s 10d and [?] The Rev. Dr. M'Donald is seriously ill. Mr. Morton is exhibiting an invention for the prevention of bush-fires.,https://nla.gov.au/nla.news-article114730503,http://trove.nla.gov.au/newspaper/page/11600242
114731748,PASTORAL AND AGRICULTURAL INTELLIGENCE.,508,"Evening News (Sydney, NSW : 1869 - 1931)",3,1872-02-02,Article,1839,N,3,"WE have during the past week experienced a delightful change of weather, reports the Macleay Herald. The beneficial effects of the late rain are everywhere apparent. Vegetation in the fields is extremely",https://nla.gov.au/nla.news-article114731748,http://trove.nla.gov.au/newspaper/page/11600239
114734561,No title,508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1872-01-13,Article,431,N,1,"The monthly meeting of the Engineering Association of New South Wales was held at the Masonic Hall on Wednesday. Mr. Broderick was unanimously elected to the office of president, in the room of Mr. F. T.",https://nla.gov.au/nla.news-article114734561,http://trove.nla.gov.au/newspaper/page/11600170
114737923,No title,508,"Evening News (Sydney, NSW : 1869 - 1931)",3,1872-01-15,Article,366,N,0,"BUTTER.—26,280 lbs of butter were shipped to London from Auckland the other day. THE WEATHER AND BUSH-FIR[?]S IN THE INTERIOR. We (Maitland Mercury) are favoured with the",https://nla.gov.au/nla.news-article114737923,http://trove.nla.gov.au/newspaper/page/11600175
114834413,THE BUSH-FIRE EXTINGUISHER.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",4,1852-04-15,Article,258,N,1,"A Correspondent tells us there is only one way of conquering such a bush fire as was described in No. 75 of ""Household Words:"" ""Meet the enemy,"" he says, ""with a",https://nla.gov.au/nla.news-article114834413,http://trove.nla.gov.au/newspaper/page/12657945
114837570,"MYLES HESSLYN: OR, How, WE KEPT EASTER FORTY YEARS AGO. (By the Author of ""The Bronze Chalice,"" "" Nelly Carroll, &c, &c.) [Written expressly for the Freeman's Journal]",464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",1,1860-04-07,Article,7964,N,9,"Old Myles Hesslyn is my ideal of a patriarchal Irishman. Although I know the venerable gentle, man intimately—in fact, see him at least four times a year—still he is my ideal of that time-honoured",https://nla.gov.au/nla.news-article114837570,http://trove.nla.gov.au/newspaper/page/12704143
115070634,ATTEMPT TO MURDER A CONSTABLE.,311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1884-01-25,Article,360,N,0,The Sydney correspondent of the Argus telegraphs as follows under Wednesday's date:— A deliberate attempt to murder Constable,https://nla.gov.au/nla.news-article115070634,http://trove.nla.gov.au/newspaper/page/12145316
115118072,"ADELAIDE. MESSRS DEAN, LAUGHTON AND CO.'S REPORT. Thursday, 11th February.",311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1869-02-24,Article,504,N,0,"Fat Cattle—A fair amount of business has been done during the past fortnight, the supplies about equalling the demand. The prices for all classes have been maintained, but best quality cattle are",https://nla.gov.au/nla.news-article115118072,http://trove.nla.gov.au/newspaper/page/12145787
115121291,"The Riverine Herald ECHUCA, MOAMA AND KERANG ADVERTISER. (PUBLISHED DAILY.) ECHUCA, WEDNESDAY, MARCH 5, 1879.",311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",2,1879-03-05,Article,3679,N,0,THE meagre particulars as yet to hand of Mr. Berry's interview with the Colonial Secretary appear to indicate that the embassy will end exactly as we predicted.,https://nla.gov.au/nla.news-article115121291,http://trove.nla.gov.au/newspaper/page/12292872
11512924,"ALARMING ACCIDENT AT ALBURY. (FROM THE BORDER POST, FEB. 24.)",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1875-03-01,Article,505,N,0,"On Wednesday afternoon the people of Albury were thrown into a state of great excitement by a report which spread with the rapidity of a bush-fire, that the north",https://nla.gov.au/nla.news-article11512924,http://trove.nla.gov.au/newspaper/page/240191
11520637,THE BUSH FIRES RELIEF FUND. TO THE EDITOR OF THE ARGUS.,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1875-07-20,Article,120,N,1,"Sir,—On referring to The Argus of the 17th I find a letter, signed ""Callman,"" also a few remarks by you in which you state that as far as you are aware there is no committee in",https://nla.gov.au/nla.news-article11520637,http://trove.nla.gov.au/newspaper/page/242414
11528602,"INTERCOLONIAL TELEGRAMS. NEW SOUTH WALES. (FROM OUR OWN CORRESPONDENT.) SYDNEY, THURSDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5,1882-01-06,Article,543,N,6,"Much unanimity is being displayed with regard to the candidature of Sir John Robertson for Mudgee, the leaders of both political parties acting together in the candidate's",https://nla.gov.au/nla.news-article11528602,http://trove.nla.gov.au/newspaper/page/260024
11529075,"COUNTRY NEWS. [BY TELEGRAPH) (FROM OUR OWN CORRESPONDENTS.) BENALLA, WEDNESDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",9,1882-01-12,Article,1851,N,2,"A serious fire broke out about 8 o'clock last night, which destroyed the blacksmith's, wheelwright's, and paint shops of Mr. W. H. Hoskin. The premises were well stocked",https://nla.gov.au/nla.news-article11529075,http://trove.nla.gov.au/newspaper/page/260141
11530009,"INTERCOLONIAL TELEGRAMS. NEW SOUTH WALES. (FROM OUR OWN CORRESPONDENTS.) SYDNEY, SATURDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",6,1882-01-23,Article,761,N,0,A large meeting of persons interested in Australian wines was held to-day for the purpose of considering the representation of the colony at the Bordeaux Exhibition. The,https://nla.gov.au/nla.news-article11530009,http://trove.nla.gov.au/newspaper/page/260339
11530037,"COUNTRY NEWS. [BY TELEGRAPH.] (FROM OUR OWN CORRESPONDENTS.) BRIGHT, SATURDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1882-01-23,Article,2532,N,2,"Mr. T. S. Atkinson, head teacher of the Bright school, has been promoted to the school at Malvern, and to mark their appreciation of his conduct here, a number of",https://nla.gov.au/nla.news-article11530037,http://trove.nla.gov.au/newspaper/page/260341
11530073,"TUESDAY, JANUARY 24, 1882.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1882-01-24,Article,9988,N,3,At a meeting of Irish landlords held at the beginning of the year it was resolved to apply to the British Government for compensation,https://nla.gov.au/nla.news-article11530073,http://trove.nla.gov.au/newspaper/page/260356
11533436,"THE WEATHER. [BY TELEGRAPH.] (FROM OUR OWN CORRESPONDENT.) ALEXANDRA, MONDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",6,1882-02-28,Article,450,N,0,"A thunderstorm occurred here at 4 o'clock yesterday afternoon, with heavy showers, which continued at intervals through the night. The weather is now cool and fine,",https://nla.gov.au/nla.news-article11533436,http://trove.nla.gov.au/newspaper/page/261188
11536157,"COUNTRY NEWS. [BY TELEGRAPH.] (FROM OUR OWN CORRESPONDENTS.) BALLARAT, SUNDAY EVENING.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",10,1882-03-27,Article,768,N,3,"Mrs. Glasson, wife of J. Glasson, horse dealer, Eureka-street, Ballarat East, rose from bed about 5 o'clock this morning, intending, it is supposed, to light the kitchen",https://nla.gov.au/nla.news-article11536157,http://trove.nla.gov.au/newspaper/page/261723
115383694,ACTA POPULI.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",8,1898-01-15,Article,2579,N,0,"THAT ticklish thing the peace of Europe has been sorely unsettled of late, and now Dr. Creed has stepped to the front and capsized the peace of Australia. With the same cheerful alacrity that he would",https://nla.gov.au/nla.news-article115383694,http://trove.nla.gov.au/newspaper/page/12710950
115384252,ROCKHAMPTON.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",18,1898-11-12,Article,822,N,1,"A CORRESPONDENT WRITES:—The evergreen ""Killeevy"" has said bo much about Rockharapton and its people that it is a difficult matter for me to supplement him. His two letters show that he",https://nla.gov.au/nla.news-article115384252,http://trove.nla.gov.au/newspaper/page/12712044
115386849,THE NINETY-EIGHT COMMEMORATION. ENTERTAINING THE DELEGATES. ON THE HARBOUR AND AT CLONTARF.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",15,1898-06-04,Article,3056,Y,0,"IN the funeral procession on Sunday week, and at the ceremony of laying the foundation-stone of the '98 Memorial in the Waverley Cemetery, Victoria was represented by Dr. O'Donnell (Chairman of",https://nla.gov.au/nla.news-article115386849,http://trove.nla.gov.au/newspaper/page/12711453
115387264,""" CONTINENTAL"" AT CABARITA.",464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",10,1898-12-03,Article,259,N,0,"A GRAND "" Continental"" was held at Correy's Gardens, Cabarita, on Thursday night last, in aid of the St. Elizabeth Society attached to St. Francis Church, Paddington, to raise funds to assist the",https://nla.gov.au/nla.news-article115387264,http://trove.nla.gov.au/newspaper/page/12712116
115428564,VICTORIA.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",4,1863-01-07,Article,1007,N,0,"The remains of Burke and Wills were deposited in the metal shells, or inner coffins, prepared for the, purpose, last evening, at the Royal Society's Hall, in the presence of several members of the",https://nla.gov.au/nla.news-article115428564,http://trove.nla.gov.au/newspaper/page/12655513
115428828,VICTORIA.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",3,1863-01-17,Article,1084,N,0,"FROGS IN AUSTRALIA.—It has long been a mystery to persons residing in the northern districts as to what becomes of the frogs during the long droughts to which, ever and anon, these regions",https://nla.gov.au/nla.news-article115428828,http://trove.nla.gov.au/newspaper/page/12655543
115460215,MINING.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",19,1888-03-17,Article,1458,N,0,"REFERRING to the discovery at Mac's Reef, the Queanbeyan AGE says :-Considerable excitement exists locally, both in Bungendore and Queau-beyan, over the reports which have been received ",https://nla.gov.au/nla.news-article115460215,http://trove.nla.gov.au/newspaper/page/12705886
115546933,WOMAN'S COLUMN. PEGGY'S LETTTER.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",16,1894-06-30,Article,1397,N,0,"My Dear MOYA,— Australians cannot complain of not being properly represented abroad. The latest Eng­lish papers give glowing accounts of little Maudie",https://nla.gov.au/nla.news-article115546933,http://trove.nla.gov.au/newspaper/page/12660526
115547360,A TOUR THROUGH RIVERINA. AMONGST THE BUSH FIRES.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",7,1894-12-29,Article,1814,N,0,"To prevent the readers of these articles becoming bewildered at the ubiquitous nature of the writer or his sudden transition from among the mountains down to the plains, I may state that I have",https://nla.gov.au/nla.news-article115547360,http://trove.nla.gov.au/newspaper/page/12661142
115548447,A TERRIBLE TALE OF BUSH FIRES.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",10,1894-12-15,Article,668,N,0,"A correspondent, writing from Goree, Yanko Creek, on December 9, reports :— Bush-fires have been raging fast and furious in this and the surrounding districts, and the' last",https://nla.gov.au/nla.news-article115548447,http://trove.nla.gov.au/newspaper/page/12661097
115552301,COUNTRY. JUNEE JOITINGS.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",19,1894-12-08,Article,460,N,0,"ONCE more 1 take up my pen to chronicle the doings of this town and its surrounding district. Since my last (which must of a couple of years ago), there have not been many great changes— a",https://nla.gov.au/nla.news-article115552301,http://trove.nla.gov.au/newspaper/page/12661082
115552358,QUERIES ANSWERED.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",22,1894-12-08,Article,526,N,0,"M.— The vines should be regularly watered, and the surface kept stirred and free from weeds. A mixture of stable, pig, fowl, and farmyard manure thoroughly decomposed and rotted round the roots",https://nla.gov.au/nla.news-article115552358,http://trove.nla.gov.au/newspaper/page/12661085
115555971,GOULBURN.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",3,1854-12-23,Article,565,N,3,"BUSK FIRES.—The country immediately round Goulburn and for several miles beyond it in every direction, has for many days past been one con- tinued blaze of bush fires. We were inclined to",https://nla.gov.au/nla.news-article115555971,http://trove.nla.gov.au/newspaper/page/12666946
115563738,THE GOLD FIELDS.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",2,1858-10-02,Article,3188,N,0,"Captain O'Connell has forwarded the following despatch by the Eagle. "" Crown Lauds' Office, Gladstone, 58-50.	"" September 20th, 1858. ",https://nla.gov.au/nla.news-article115563738,http://trove.nla.gov.au/newspaper/page/12669152
115565511,SHEARERS AND PASTORALISTS.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",13,1891-01-24,Article,292,N,0,"IT is satisfactory to find that the reply of the Amalgamated Shearers' Union to the ""bush-fire"" manifesto of the Pastoralists' Union is a studiously cool and calm document politely inviting",https://nla.gov.au/nla.news-article115565511,http://trove.nla.gov.au/newspaper/page/12704463
115566072,A FIERY MANIFESTO.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",13,1891-01-17,Article,943,N,0,"THIS is the age, amongst other things, of manifestoes. It is, we suppose, a tribute to the power of public opinion that whenever it is desired to set up any new cause or",https://nla.gov.au/nla.news-article115566072,http://trove.nla.gov.au/newspaper/page/12704439
115568067,THE QUEEMSLAND BUSH-FIRE.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",14,1891-06-27,Article,376,N,0,"THE collapse of the Queensland Shearers' strike is complete. We wish we could say the same of its consequences, but these are only beginning and must continue to be felt with increasing",https://nla.gov.au/nla.news-article115568067,http://trove.nla.gov.au/newspaper/page/12704992
115569494,AN EXAMPLE FOR THE PASTORALISTS' UNION.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",14,1891-02-28,Article,421,N,0,"IF the secretary of the Pastoralists' Union does not wish the "" bushfire on our neighbours' property"" to spread to our own, he should recommend his council to follow the example of the",https://nla.gov.au/nla.news-article115569494,http://trove.nla.gov.au/newspaper/page/12704584
115570881,THE UNION SNEARERS' APPEAL.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",14,1891-04-11,Article,715,N,0,"ANOTHER and probably last chance of preventing the spread of the Queens' and ""bush fire"" to the southern colonies is presented by the letter from the Secretary of the Amalgamated Shearers'",https://nla.gov.au/nla.news-article115570881,http://trove.nla.gov.au/newspaper/page/12704728
115576485,ACTA POPULI,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",14,1893-06-03,Article,2198,N,0,"Salisbury has spoken. And his long-eared tufthunting "" barrackers "" have brayed their asinine approval of his bluster. In the plainest of Plain English this gross fat men publicly insulted the .",https://nla.gov.au/nla.news-article115576485,http://trove.nla.gov.au/newspaper/page/12715295
11563292,A MOUNTAIN RIDE.,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1882-12-23,Article,3746,N,7,"We started on our ride at 2 o'clock on Saturday afternoon. We had driven up from town that morning by the rather uninteresting Yan Yean road, had sighted the pretty little village",https://nla.gov.au/nla.news-article11563292,http://trove.nla.gov.au/newspaper/page/265627
115760308,SARDINIAN REVELATIONS.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",1,1862-06-14,Article,1731,N,0,"The Duke of Maddaloni, who recently resigned his seat as a member of the Italian parliament at Turin, has just published the draught of a speech prepared for delivery on moving for a committee",https://nla.gov.au/nla.news-article115760308,http://trove.nla.gov.au/newspaper/page/12657457
115764751,GOLD FIELDS.,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",5,1861-10-09,Article,1429,N,0,"WINDEYER.—For the last two or three weeks there has been a great rush to the Pyramul, and several large nuggets have been obtained, varying from two to twelve ounces. Some new",https://nla.gov.au/nla.news-article115764751,http://trove.nla.gov.au/newspaper/page/12656895
11586301,"BUSH FllWS THECOUNTRY. (BY TELEGRAPH FROM OUR CORRESPONDENT.) STAWELL, THURSDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5,1887-01-14,Article,47,N,0,Extensive bush fires are raging in several parts of the Grampians. Several selectors in the valley are reported to be heavy losers. Miles of fencing and a large number of acres,https://nla.gov.au/nla.news-article11586301,http://trove.nla.gov.au/newspaper/page/277396
11590795,"THE LATH BUSE FIRES IN THE COUNTRY. (BY TELEGRAPH FROM OUR CORRESPONDENTS.) BELFAST, THURSDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",6,1887-02-18,Article,323,N,2,The amount of damage done by the recent bush fires in this district is of far grenter magnitade than was at first thought. The whole country For many miles has been,https://nla.gov.au/nla.news-article11590795,http://trove.nla.gov.au/newspaper/page/278062
116357026,THE MYSTERIOUS FIRES IN TASMANIA.,311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",3,1881-12-02,Article,1844,N,0,"The ""Hobart Mcreury"" of the 25th November and two following days supplies the following information with regard to the supposed volcano in Tasmania:—""News",https://nla.gov.au/nla.news-article116357026,http://trove.nla.gov.au/newspaper/page/12514524
117234825,(To the Editor of the Grenfell Record.),474,The Grenfell Record and Lachlan District Advertiser (NSW : 1876 - 1951),3,1896-08-08,Article,641,N,1,"SIR.—The Government having reduced mimers' rights to merely [?] amount, should now set to work and place selectors on an equal footing, for there in neither sense, justice, or reason",https://nla.gov.au/nla.news-article117234825,http://trove.nla.gov.au/newspaper/page/12265620
117438920,NEW RAILWAY TIME-TABLES.,367,Goulburn Herald (NSW : 1881 - 1907),2,1882-05-18,Article,4065,N,11,"The first portion of the Mudgee railway was opened on Monday last. The distance opened is twenty-two miles fifty-one chains from Wallerawang, the present terminal point",https://nla.gov.au/nla.news-article117438920,http://trove.nla.gov.au/newspaper/page/10131113
117439365,FIRE AT MUMMELL.,367,Goulburn Herald (NSW : 1881 - 1907),2,1882-03-28,Article,1295,N,0,"We regret to learn that on Saturday morning last, about eleven o'clock, a fire occurred at Mummell which completely destroyed two stacks of bay, containing together about twenty",https://nla.gov.au/nla.news-article117439365,http://trove.nla.gov.au/newspaper/page/10130999
117441414,COLLECTOR.,367,Goulburn Herald (NSW : 1881 - 1907),2,1882-01-10,Article,315,N,0,"AT the police-court today (Friday), before Mr. J. J. Waddell, four small debts cases were disposed of, when verdicts for plaintiffs were given in each case with costs.",https://nla.gov.au/nla.news-article117441414,http://trove.nla.gov.au/newspaper/page/10130825
117442115,THE LATE FIRE IN AUBURN-STREET.,367,Goulburn Herald (NSW : 1881 - 1907),2,1882-02-02,Article,1177,N,0,"An inquest was held yesterday afternoon at the Robert Burns Hotel before Mr. Betts, coroner, touching the cause of the late fire on the premises occupied by messrs.",https://nla.gov.au/nla.news-article117442115,http://trove.nla.gov.au/newspaper/page/10130877
117442290,GUNNING.,367,Goulburn Herald (NSW : 1881 - 1907),2,1882-02-09,Article,481,N,0,"POLICE COURT.—Monday, February 6th. Before J. F. Kenyon Esq., J.P. George Stanton was brought up on suspicion of being of unsound mind. Senior-constable Mara deposed: I was sent for on",https://nla.gov.au/nla.news-article117442290,http://trove.nla.gov.au/newspaper/page/10130893
117442585,FURTHER RECOLLECTIONS OF OLD COACHING DAYS.,367,Goulburn Herald (NSW : 1881 - 1907),3,1881-09-29,Article,1359,N,3,"IT was not-until July 1851 that what is now called Victoria became a separate colony. Up to that time it was called Port Phillip, and was as much a part of New South Wales as the Murrumbidgee or",https://nla.gov.au/nla.news-article117442585,http://trove.nla.gov.au/newspaper/page/10130605
117442928,"THE IRISH CRISIS. LONDON, October 20.",367,Goulburn Herald (NSW : 1881 - 1907),2,1881-10-25,Article,792,N,0,"The manifesto issued a few days ago by the leaders of the Irish Laud League has met with severe disapproval from the Roman Catholic clergy. Dr. Croke, Archbishop of Cashel, has written a letter,",https://nla.gov.au/nla.news-article117442928,http://trove.nla.gov.au/newspaper/page/10130658
117443093,CROOKWELL.,367,Goulburn Herald (NSW : 1881 - 1907),3,1882-03-02,Article,249,N,0,"BUSH-FIRES.—We have been surrounded here by bush-fires of late. On Thursday last perhaps the most serious one this year occurred, commencing upon Mr. L. Purcell's land. Considerable difficulty",https://nla.gov.au/nla.news-article117443093,http://trove.nla.gov.au/newspaper/page/10130940
117443749,THE ST. CLAIR OPERA COMPANY.,367,Goulburn Herald (NSW : 1881 - 1907),2,1881-12-29,Article,2301,N,1,The St. Clair Royal English Comic Opera Company opened on Monday evening in the hall of the of the mechanics' insti[?] There was a crowded house. The,https://nla.gov.au/nla.news-article117443749,http://trove.nla.gov.au/newspaper/page/10130796
117925884,"TELEGRAPHIC DESPATCHES. Sydney, Monday.",326,"Ovens and Murray Advertiser (Beechworth, Vic. : 1855 - 1918)",2,1859-02-17,Article,252,N,0,So long ago as the 28th of December a mail named Perry was murdered at Braidwood by a blow on the head from an axe. The body was concealed,https://nla.gov.au/nla.news-article117925884,http://trove.nla.gov.au/newspaper/page/13136305
118248475,THE CONTEMPLATED ESCORT TO TUENA.,364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),2,1858-03-06,Article,404,N,1,"The diggers and storekeepers at this gold held have long experienced the inconvenience, risk, and consequent anxiety, attending their having to retain large parcels of gold on",https://nla.gov.au/nla.news-article118248475,http://trove.nla.gov.au/newspaper/page/10143570
118275999,Mittagong Gossip.,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),2,1888-12-01,Article,1062,N,0,"THE Rev. F. G. Williams drew forth much comment at the usual monthly mooting in connection with the School of Arts, by his proposal ""That the library, with the",https://nla.gov.au/nla.news-article118275999,http://trove.nla.gov.au/newspaper/page/11937484
118279897,THE VALLEY OF DEATH.,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),4,1889-10-23,Article,2153,N,0,"Two men are standiug on the bank of A small creek running through barren stony ridges. The heat is intense, the son is almost vertical, and the scanty motionless loaves of the",https://nla.gov.au/nla.news-article118279897,http://trove.nla.gov.au/newspaper/page/11937863
118308726,To the Editor of the Goulburn Herald.,364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),2,1855-01-27,Article,234,N,2,"SIR,—I have been booking out for something like news, but as there is not anything startling, I am thrown back upon the old topic, the weather, but in this instance not by any means a",https://nla.gov.au/nla.news-article118308726,http://trove.nla.gov.au/newspaper/page/9711959
118310275,ALBURY.,364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),3,1857-03-21,Article,967,N,9,"LOCAL TALENT.—Mr. Eustace has just completed a view of the River Murray, with the Hovell Tree in the foreground. The painting has been",https://nla.gov.au/nla.news-article118310275,http://trove.nla.gov.au/newspaper/page/9712743
11842524,"INTERCOLONIAL TELEGRAMS. NEW SOUTH WALES. [BY SPECIAL WIRE.] (FROM OUR OWN CORRESPONDENT.) SYDNEY, TUESDAY.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5,1884-01-23,Article,829,N,1,"Mr. Farnell has intimated to the members of the Assembly that it is the intention of the Government to introduce a clause in the Land Bill, authorising the holder of a bond fide",https://nla.gov.au/nla.news-article11842524,http://trove.nla.gov.au/newspaper/page/266988
1200581,GUICHEN BAY. [From our own Correspondent.],7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",3,1859-12-27,Article,132,N,1,"The wool season is now well advanced, and the drays are arriving very quick from the country. The Peregrine Oliver has over 1,000 bales on board, and is expected to be loaded by the end of",https://nla.gov.au/nla.news-article1200581,http://trove.nla.gov.au/newspaper/page/5634
