article_id,Placename,Filename,longitude,latitude,State,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,Trove_id,Database,Chapter,Date,Trove Title,Chapter Title,Chapter Link,url,Narrative Foreground/Background,Bushfire_Tense_Context,Accuracy,Point/Polygon,Bushfire_Location,nothing,Newspaper Common Title,Coordinates,Newspaper Location,Author,Nationality,Status,Start Date,End Date,Newspaper ID,Colony/State,Gender,Status
88984222,Bendigo,8256_10_05_1890_7_X__88984222.txt,144.2604218,-36.77402878,VIC,0.043930287,0.022730071,5,60,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Melbourne,8256_10_05_1890_7_X__88984222.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Melbourne,8256_10_05_1890_7_X__88984222.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Bulleeu Creek,8256_10_05_1890_7_X__88984222.txt,,,None,,,0,,None,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Mount Alexander,8256_10_05_1890_7_X__88984222.txt,148.0166667,-28.18333333,Ambiguous,14.30064892,8.674076124,13,,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Durham,8256_10_05_1890_7_X__88984222.txt,141.8548611,-26.67097222,QLD,2.186234988,0.503923671,7,57.14285714,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Cambridge,8256_10_05_1890_7_X__88984222.txt,147.24227,-30.18398,Ambiguous,5.981233106,3.8251865,6,,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Durham,8256_10_05_1890_7_X__88984222.txt,141.8548611,-26.67097222,QLD,2.186234988,0.503923671,7,57.14285714,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
88984222,Durham,8256_10_05_1890_7_X__88984222.txt,141.8548611,-26.67097222,QLD,2.186234988,0.503923671,7,57.14285714,exact,8256,Database,2,1890,The Rise of the Australian Wool Kings: A Romance of Port Philip,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=88984222,https://trove.nla.gov.au/newspaper/article/88984222,Narrative Background,Past Secondary,precise,,"Mt Alexander, Ravenswood",,Bendigo Advertiser,,"Bendigo, VIC","Mouat, James",Australian,Matching,15/03/1890,13/09/1890,346,Victoria,Male,Matching
63612052,polish,6966_17_01_1891_25_VIII__63612052.txt,,,None,,,0,,None,6966,Database,VIII,1891,The Story of a Royal Pendulum,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=63612052,https://trove.nla.gov.au/newspaper/article/63612052,Narrative Background,Present Secondary,indeterminate,,unclear,,Illustrated Sydney News,,"Sydney, NSW",Australie [pseud],Australian,Matching,22/11/1890,28/03/1891,804,New South Wales,Female,Matching
63612052,Englishwoman,6966_17_01_1891_25_VIII__63612052.txt,,,None,,,0,,None,6966,Database,VIII,1891,The Story of a Royal Pendulum,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=63612052,https://trove.nla.gov.au/newspaper/article/63612052,Narrative Background,Present Secondary,indeterminate,,unclear,,Illustrated Sydney News,,"Sydney, NSW",Australie [pseud],Australian,Matching,22/11/1890,28/03/1891,804,New South Wales,Female,Matching
113745222,New Zealand,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,,,None,,,0,,None,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,New South Wales,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Newgealand.,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,,,None,,,0,,None,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,London,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Australia,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Adelaide,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Melbourne,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Brisbane,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Australia,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,London,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,London,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,London,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,London,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Australia,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Australia,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Hyde Park,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,146.7969444,-32.39611111,Ambiguous,7.620751141,4.642662878,12,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Europe,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,,,None,,,0,,None,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,America,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,,,None,,,0,,None,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Australia,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,France,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,140.9557462,-36.71372208,SA,1.689200584,0,4,75,fuzzy,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Australia,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Australia,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Arncliffe,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,151.1475,-33.93861111,NSW,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Perth,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Woolloomooloo,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,151.2202778,-33.87027778,NSW,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Randwick,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,151.2344444,-33.915,NSW,0,0,1,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Newtown,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,152.7,-27.56666667,QLD,0.750374885,0.766666667,10,50,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Summer Hill,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,149.636306,-33.9300905,NSW,1.890887675,1.812327824,30,66.66666667,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Harbor,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,147.8422222,-25.07833333,Ambiguous,9.351573067,9.351573067,2,,fuzzy,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Dulwich Hill,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,151.1420833,-33.90763889,NSW,0.001194767,0.001194767,2,100,exact,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
113745222,Amsterdam Cottage,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,,,None,,,0,,None,14419,Database,5,1890,Dark or Fair. A Story of Town and Country,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=113745222,https://trove.nla.gov.au/newspaper/article/113745222,Narrative Foreground,Present Primary,proximate,Polygon,outback NSW,,Evening News,,"Sydney, NSW","Wren, Jenny",Australian,Matching,15/12/1890,17/12/1890,508,New South Wales,Female,Matching
65804863,India,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Spanish,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Holland,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,149.3427778,-35.78166667,NSW,0.025,0.025,3,66.66666667,exact,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,England,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Eubliiron,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Netherlands,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Spain,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Eliglano,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Loyden,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
65804863,Orlange,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,,,None,,,0,,None,1594,Database,V,1890,By Pike and Dyke: A Tale of the Rise of the Dutch Republic,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=65804863,https://trove.nla.gov.au/newspaper/article/65804863,None,None,,,,,Kyabram Union,,"Kyabram, VIC","Henty, G. A.",British,Matching,10/01/1890,09/05/1890,196,Victoria,Male,Matching
