article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
13603898,"COUNTRY NEWS. [BY TELEGRAPH.] (FROM OUR OWN CORRESPONDENTS.) ALBURY, MONDAY.",35,The Sydney Morning Herald (NSW : 1842 - 1954),10,1885-11-17,Article,934,N,0,"The inquest held by the coroner on the fire at Mr. B. Vincent's barn, Wagra, resulted in a verdict that the fire was caused by an incendiary, but there was no evidence to show who the offender was. The loss is estimated at",https://nla.gov.au/nla.news-article13603898,http://trove.nla.gov.au/newspaper/page/1403892
136105951,"NEW SOUTH WALES. SYDNEY, Friday.",356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),5,4/11/05,Article,1284,N,0,"Mr. Hogue, the Chief Secretary, stated to-day that he had received the draft of the new Fire Brigades Bill, and that he was giving final consideration to the measure",https://nla.gov.au/nla.news-article136105951,http://trove.nla.gov.au/newspaper/page/15125600
13611216,"COUNTRY NEWS. [BY TELEGRAPH.] (FROM OUR OWN CORRESPONDENTS.) BRAIDWOOD, FRIDAY.",35,The Sydney Morning Herald (NSW : 1842 - 1954),14,1886-02-13,Article,549,N,1,"Twenty-eight local Volunteers, under Captain Wallace, started this evening, in Pooley's special coaches, to take part in the ceremonies in connection with the distribution of the Soudan medals.",https://nla.gov.au/nla.news-article13611216,http://trove.nla.gov.au/newspaper/page/1402802
136440103,Tales and Sketches. BLACK THURSDAY.,669,"Illawarra Mercury (Wollongong, NSW : 1856 - 1950)",1,1856-12-01,Article,2936,N,0,"As the voyager approaches the shores of Victoria, the first welcome land which greets him, is the bold promontory of Cape Otway. If it be at night, the blaze from the light-house on its",https://nla.gov.au/nla.news-article136440103,http://trove.nla.gov.au/newspaper/page/15829958
136664005,THE GREAT AUSTRALIAN BUSH FIRE,466,"The World's News (Sydney, NSW : 1901 - 1955)",5,31/12/04,Article,362,N,0,"Great bush fires took place in Victoria on ""Black Thursday,"" February 6, 1861. The summer had been one of exceptional heat and drought. The country from the Murray to",https://nla.gov.au/nla.news-article136664005,http://trove.nla.gov.au/newspaper/page/16083501
13673106,"DESTRUCTIVE BUSH-FIRE IN THE BURROWA DISTRICT. [BY TELEGRAPH.] (FROM OUR OWN CORRESPONDENT.) BURROWA, TUESDAY.",35,The Sydney Morning Herald (NSW : 1842 - 1954),10,1888-03-14,Article,129,N,0,Yesterday evening an immense volume of smoke was observed north-west of the town. Senior-Sergeant Prior and Mounted-Constable Stephenson hastened to the locality and were just in time to organise and direct a party to save,https://nla.gov.au/nla.news-article13673106,http://trove.nla.gov.au/newspaper/page/1392087
137290564,Terrible Bushfires near Singleton MILES OF COUNTRY ABLAZE.,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),7,1884-01-12,Article,572,N,0,TELEGRAMS for some days past have notified an alarming outbreak of bushfires around the Singleton district. The Singleton Argus of Wednesday last stated that the,https://nla.gov.au/nla.news-article137290564,http://trove.nla.gov.au/newspaper/page/15150810
137569669,THE SKETCHER. A TRIP AGEOSS THE AUSTRALIAN ALPS.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",8,1868-01-04,Article,2040,N,4,"In the hot summer months, when everything is parched and dried up on the low lands, when bush fires rage, and hot winds reign triumphant, the Snowy Plains of the Australian",https://nla.gov.au/nla.news-article137569669,http://trove.nla.gov.au/newspaper/page/11277895
137588134,THE WANDERER. ROUND ABOUT NEW ZEALAND.  MELBOURNE TO THE BLUFF.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",4 S,1883-05-26,Article,4100,N,0,The magnificent steamer Te Anau started punctually from the Queen's wharf at 2 p.m. on April 10. There was the usnal crowd on board anxious to see the last of departing,https://nla.gov.au/nla.news-article137588134,http://trove.nla.gov.au/newspaper/page/11295756
137599787,PICTURESQUE VICTORIA. AROUND CAMPERDOWN.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",1 S,1885-03-14,Article,4270,N,3,"It is a smart pull to the top of Mount Leura. The wall of this extinct volcano is 600ft above the plain and 1,000ft; above sealevel. The crater is about 300ft. deep. From",https://nla.gov.au/nla.news-article137599787,http://trove.nla.gov.au/newspaper/page/11300690
137753302,THE PICKET.,643,Dungog Chronicle : Durham and Gloucester Advertiser (NSW : 1894 - 1954),5 S,25/12/03,Article,4563,N,0,"SOMEWHAT of a mystery, was Ralph Luttrell always. He",https://nla.gov.au/nla.news-article137753302,http://trove.nla.gov.au/newspaper/page/15861578
13793246,"[BY TELEGRAPH.] (FROM OUR CORRESPONDENTS.) INTENSE HEAT IN THE COUNTRY. UNUSUALLY HIGH RANGE OF THE THERMOMETER. ALARMING BUSH FIRES. MILES OF GRASS AND FENCING DESTROYED. THE HEAT INTENSIFIED BY THE BUSH FIRES. A WELCOME CHANGE SET IN. ALBURY, MONDAY.",35,The Sydney Morning Herald (NSW : 1842 - 1954),5,1891-01-06,Article,2503,N,0,"A hot wind blew all day yesterday and all night. This morning rain set in continuing at intervals all day, and completed the extinguishing of all bush fires in the district.",https://nla.gov.au/nla.news-article13793246,http://trove.nla.gov.au/newspaper/page/1380543
138038372,KYNETON.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",11,1865-03-04,Article,937,N,3,The bush-fires that have been raging in this district daring the last few days nave gained in intensity day by day. Miles of bush country have bad to yield to the devouring,https://nla.gov.au/nla.news-article138038372,http://trove.nla.gov.au/newspaper/page/11274083
138038375,GEELONG.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",11,1865-03-04,Article,531,N,0,"Mount Morlac was the scene of a conflagration that will be remembered for some time. It was a road board day, and during the sitting the alarm was given that the whole",https://nla.gov.au/nla.news-article138038375,http://trove.nla.gov.au/newspaper/page/11274083
138043367,IMPROVEMENTS IN MODERN HORTICULTURE.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",13,1865-11-18,Article,416,N,0,"The Hydropult.—Although this invaluable garden implement has now been some time in extensive use in Britain, we do not hear of its being brought before the",https://nla.gov.au/nla.news-article138043367,http://trove.nla.gov.au/newspaper/page/11274681
138051272,THE FARM AND STATION. The Farm.—Notes on the Month.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",24,1867-01-05,Article,968,N,0,"On the subject of the action of mamures upon the soil, various and apparently contradictory accounts reach us. It is evident that the discrepancy must arise soledy from",https://nla.gov.au/nla.news-article138051272,http://trove.nla.gov.au/newspaper/page/11276244
138613130,FIRE AT HEYFIELD.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",11,1899-12-30,Article,582,N,0,"A visitor to Cowwar, Gippsland sends the following graphic description of the recent bush-fire which swept the Heyfield Estate and other portions of the district a",https://nla.gov.au/nla.news-article138613130,http://trove.nla.gov.au/newspaper/page/11318653
138687067,"FAR WEST JOTTINGS. BUSH WANDERERS, &c.",460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",48,27/6/03,Article,1271,N,0,Tramps have certain beats. Some spend their lives on the coast routes. From Queensland to West Australia and back they go for years. The same tramp will,https://nla.gov.au/nla.news-article138687067,http://trove.nla.gov.au/newspaper/page/11340110
138693419,"GLOUCESTER. ESTATE, NEW SOUTH WALES. THE AVON SUBDIVISION.",460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",32,24/10/03,Article,1921,Y,0,"The subdivision of the larger pastoral and grazing estates in New South Wales is a sign of altering times, and while everyone regrets to see old landmarks removed, it",https://nla.gov.au/nla.news-article138693419,http://trove.nla.gov.au/newspaper/page/11341082
138694537,FARM AND DAIRY. CROPS IN THE GOULBURN VALLEY.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",8,21/11/03,Article,1067,N,0,"Last week, while acting as judge of wheat crops for the Numurkah Agricultural Society, I was afforded an excellent opportunity of familiarising myself with the",https://nla.gov.au/nla.news-article138694537,http://trove.nla.gov.au/newspaper/page/11341300
13871067,"BUSH FIRES IN THE TUMBARUMBA DISTRICT. [BY TELEGRAPH.] (FROM OUR CORRESPONDENT.) TUMBARUMBA, FRIDAY.",35,The Sydney Morning Herald (NSW : 1842 - 1954),10,1892-02-13,Article,137,N,1,"Bush fires are raging furiously here. Mr. Mate's woolshed, the homestead yards, fences, and grass have been burnt completely by a bushfire on his land south of the town. Two dogs tied up on",https://nla.gov.au/nla.news-article13871067,http://trove.nla.gov.au/newspaper/page/1397172
138762801,RURAL TOPICS.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",5,6/2/04,Article,4307,N,0,"Every gleam of sunshine is now welcomed by farmers, who are still in arrears with their harvest work. Since last date of writing there have been several days",https://nla.gov.au/nla.news-article138762801,http://trove.nla.gov.au/newspaper/page/11341941
138911074,LAND VICTIMS.,497,"People (Sydney, NSW : 1900 - 1919)",3,7/1/05,Article,961,N,0,"During the last week the uncertainty of economic existence surrounding the life of the ""man on the land"" was manifested in",https://nla.gov.au/nla.news-article138911074,http://trove.nla.gov.au/newspaper/page/16749377
138948283,REVIEW. A Flood that led on to Fortune.,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),7,1886-12-07,Article,1468,N,0,"IT is not the privilege of the critic now adays to grow enthusiastic over a new book, but the rarity of a work from a colonial author calls forth such delight that the",https://nla.gov.au/nla.news-article138948283,http://trove.nla.gov.au/newspaper/page/15208204
139007833,FULL COMPENSATION. A TALE OF TWO HEMISPHERES. CHAPTER I.,660,Wellington Times (NSW : 1899 - 1954),5 S,20/12/00,Article,5826,N,0,"IT is little wonder that hundreds of persons, one-time sufferers from a variety of those ailments which flesh is heir to",https://nla.gov.au/nla.news-article139007833,http://trove.nla.gov.au/newspaper/page/16068990
139156502,BURRAWANG ON THE LACHLAN. No. II. A DAY[?]S DRIVE.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",8,29/9/00,Article,1365,N,0,"When I [?] for the [?] d[?]t[?]ict I expected to [?] a drough-st[?] land, and to my surprise. I found quite as much mud as [?]would see in the Port Fairy",https://nla.gov.au/nla.news-article139156502,http://trove.nla.gov.au/newspaper/page/11412799
139189102,SWEETHEART'S BROTHER.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",26,16/12/05,Article,4596,N,0,"""Aye,"" said Donal, blowing smoke down his grizzled beard. ""Juist sae! Red's your colour. It sets ye fine, Sweetheart."" Sweetheart jerked the scarlet riband",https://nla.gov.au/nla.news-article139189102,http://trove.nla.gov.au/newspaper/page/11433630
139216579,THE STORYTELLER. STANDARD'S STORY.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",44,4/12/09,Article,2412,N,0,"All the station-house was in shadow, for the night was hot, and lights were unbearable. The glow of pipes was a comforting thing, and the men grew garrulous under",https://nla.gov.au/nla.news-article139216579,http://trove.nla.gov.au/newspaper/page/11420660
139333029,THE WESTERN DISTRICT. ROUND ABOUT TERANG.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",7,23/2/07,Article,1213,N,0,In all probability dairying and the cutting up of some of the large estates has done more for the Terang district than for any part of the state. The reason for this is,https://nla.gov.au/nla.news-article139333029,http://trove.nla.gov.au/newspaper/page/11421975
13936925,"The Sydney Morning Herald. TUESDAY, OCTOBER 24, 1893.",35,The Sydney Morning Herald (NSW : 1842 - 1954),4,1893-10-24,Article,10123,N,4,"IN addressing a political meeting at Cork, Mr. J. E. Redmond, M.P., leader of the Parnellite section of the Irish party, declared that Ireland's leading position in politics was due to the action of",https://nla.gov.au/nla.news-article13936925,http://trove.nla.gov.au/newspaper/page/1371591
139692776,WHEEL NOTES. ONE STANDARD OF HORSD-POWER.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",24,1/5/09,Article,4731,N,0,"Piston displacement (or stroke volume) seems to be recognised by motor experts at a baris for determining the horn-power of a motor-engine, but a study of a table giving the detailed [?]",https://nla.gov.au/nla.news-article139692776,http://trove.nla.gov.au/newspaper/page/11418664
139696017,THE GLENCOE ESTATE.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",14,1889-01-26,Article,2414,N,0,"I had often heard of the great utility of the Gippsland morasses for cattle pasture in time of drought, and as the present season up to the end of the year had been exceptionally",https://nla.gov.au/nla.news-article139696017,http://trove.nla.gov.au/newspaper/page/11403504
139751297,RURAL TOPICS.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",7,14/12/01,Article,4124,N,0,"The rust has made its appearance in tome wheat-growing districts, and considerable areas have been cut for hay, the farmers fearing that if they held on they would not",https://nla.gov.au/nla.news-article139751297,http://trove.nla.gov.au/newspaper/page/11416374
139752904,BUSH FIRES.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",10,11/1/02,Article,182,N,0,"Several bush-fires broke out on Saturday and Sunday last, but they were small compared with the previous fires. On the 4th inst., a grass fire occurred near",https://nla.gov.au/nla.news-article139752904,http://trove.nla.gov.au/newspaper/page/11416618
139760300,SYDNEY SHOW EXHIBITS. JOHN DANKS AND SON PROPRIETARY LIMITED.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",7,13/4/07,Article,1225,N,0,"At the recent agricultural show this firm exhibited several of their irrigation plants, and they had on the space allotted to them centrifugal pumps, 2ft. to 6ft., worked by",https://nla.gov.au/nla.news-article139760300,http://trove.nla.gov.au/newspaper/page/11422399
139778675,NOTES AT ARTHUR'S CREEK.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",13,21/4/00,Article,733,N,5,"The disastrous bush fire which on a day in February last destroyed several homesteads, scores of miles of fencing, thousands of acres of grass, and injured many",https://nla.gov.au/nla.news-article139778675,http://trove.nla.gov.au/newspaper/page/11411508
139987880,QUESTION.,656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",4,1886-08-10,Article,5941,N,0,[?] on the 8th August [?]putation from [?] conditional lessees [?] on area of,https://nla.gov.au/nla.news-article139987880,http://trove.nla.gov.au/newspaper/page/16187057
139998069,"A RIVERINE LEASEHOLD. ""Abbotsford.""",656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",2,1894-09-07,Article,1411,N,1,"There must have been somebody vary Scotch in days gone by who christened such places in this district as Abbotsford, Ivanhoe, Mossgiel and others, the reason for which",https://nla.gov.au/nla.news-article139998069,http://trove.nla.gov.au/newspaper/page/16188062
14045160,"ALBURY CIRCUIT COURT. ALBURY, Thursday.",35,The Sydney Morning Herald (NSW : 1842 - 1954),5,1896-04-10,Article,1570,N,2,"At the Circuit Court to-day the followmg prisoners were sentenced:—Edward Waterfield, arson, 5 years' penal servitude: Walter J. Phillips, forgery, 2 years' hard labour; Charles Robinson, obtaining",https://nla.gov.au/nla.news-article14045160,http://trove.nla.gov.au/newspaper/page/1364489
140559552,THE MAITLANDS.,656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",3 S,1882-12-23,Article,9135,Y,0,"""Well, good bye, old fellow. I wish I could go with you. I hear the snipe are very thick up at Bargoomn, don't forget to send me down a few brace if you have any luck.""",https://nla.gov.au/nla.news-article140559552,http://trove.nla.gov.au/newspaper/page/16229568
140780584,NOTES ON A TASMANIAN TRIP.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",43,25/2/05,Article,1235,N,0,"The Tasmanian season is [?]wing to a close, and all roads seem now to lead back to Victoria, Adelaide, and Sydney, Tourists are arriving daily at Burnie and Devonport",https://nla.gov.au/nla.news-article140780584,http://trove.nla.gov.au/newspaper/page/11903023
141061772,Our Story Competition. FIRST PRIZE STORY. ONLY A TROOPER. AN ORIGINAL STORY BY SYDNEY CARTON. [All Rights Reserved.],356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),9,1898-12-24,Article,5687,N,0,"ASHADY orchard sloped away down to the creek, and in among the low-lying limbs of an old apple tree there",https://nla.gov.au/nla.news-article141061772,http://trove.nla.gov.au/newspaper/page/16753661
141092002,FROM DAY TO DAY. Happenings Outside the District.,656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",4,8/11/10,Article,2103,N,8,"At Deniliquin on Tuesday the P.M., on behalf of the court house, police and gaol officials, made Mr B. P. P. Kemp, the departing C.P.S., the",https://nla.gov.au/nla.news-article141092002,http://trove.nla.gov.au/newspaper/page/16297665
141909056,WEEK BY WEEK.,691,South Coast Times and Wollongong Argus (NSW : 1900 - 1954),8,7/1/05,Article,2641,N,1,"Clifton colliery worked full time, last week. The Premier spent his holidays in the Shoalhaven district.",https://nla.gov.au/nla.news-article141909056,http://trove.nla.gov.au/newspaper/page/15360528
14201090,"""UNJOINTED CHAT.""",35,The Sydney Morning Herald (NSW : 1842 - 1954),5,1899-02-22,Article,2141,N,1,"Are we becoming inured to Drought, and do we take it for granted, as we do Parliamentary government, or the amenities of our harbour? Or are we only pigeon-holing it as a grim",https://nla.gov.au/nla.news-article14201090,http://trove.nla.gov.au/newspaper/page/1354402
142174104,"COUNTRY ITEMS. SHEPPARTON, TUESDAY.",460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",2 S,1881-01-01,Article,474,N,2,"Mark Cleave was accidentally killed about midnight on Sunday by his horse rolling over him. MARYBOROUGH, TUESDAY.",https://nla.gov.au/nla.news-article142174104,http://trove.nla.gov.au/newspaper/page/15062563
142434166,A WELL-CULTIVATED FARM. GOOD CHOPS IN A BAD SEASON.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",18,1888-12-22,Article,2177,N,0,It seems a strange thing that anyone should travel over 100 miles in a land of great fertility merely for the satisfaction of looking at what in ordinary seasons would be culled,https://nla.gov.au/nla.news-article142434166,http://trove.nla.gov.au/newspaper/page/15068418
142434272,"COUNTRY NEWS. BUSH FIRES. BROADFORD, WEDNESDAY.",460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",38,1888-12-29,Article,1723,N,0,"A disastrous bash are broke out on Christmas Day on the west side of Mount Pipu (the Sugar Loaf), about three miles-west of the township. It was first noticed about",https://nla.gov.au/nla.news-article142434272,http://trove.nla.gov.au/newspaper/page/15068510
142434440,IN SOUTH GIPPSLAND. A SELECTOR'S FARM.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",18,1888-12-29,Article,2650,N,0,"When at Cloverdale, I saw what might be accomplished in the way of developing the great resources of the district generally known as the Bass Valley by capital,",https://nla.gov.au/nla.news-article142434440,http://trove.nla.gov.au/newspaper/page/15068490
142595567,STOCK MOVEMENTS.,426,"Western Herald (Bourke, NSW : 1887 - 1970)",3,1888-02-22,Article,555,N,0,"Our Barringun correspondent writes, under date 20ed instant - The following stocks passed through here yesterday. 4S0 fat cattle owner J. Jenkins Esq. from Mougalore station bound for Bourke,",https://nla.gov.au/nla.news-article142595567,http://trove.nla.gov.au/newspaper/page/15900323
142919152,THE TOURIST. ON KING ISLAND.  THE ISLAND'S HISTORY AND CHARACTER.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",51,1888-06-09,Article,3387,N,1,"King Island waa named after Captain G. P. King, Governor of New South Wales, relations of whom are at present residing near Melbourne. In those days His Excellency",https://nla.gov.au/nla.news-article142919152,http://trove.nla.gov.au/newspaper/page/15066835
142938488,RURAL TOPICS.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",5,28/1/11,Article,2213,N,0,"Weather conditions at the time of writing seem to indicate that the lost summer has been found. Last week storms and floods occurred in many parts, more",https://nla.gov.au/nla.news-article142938488,http://trove.nla.gov.au/newspaper/page/15071652
143305458,ON THE SNOWY RIVER. AROUND ORBOST.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",16,1888-01-07,Article,2135,N,0,"Orbost is a thriving little bush hamlet that is rapidly developing into an important town. It is the principal centre of population in Croajingolong, for though there are several",https://nla.gov.au/nla.news-article143305458,http://trove.nla.gov.au/newspaper/page/15077254
143306475,"NEW SOUTH WALES. SYDNEY, SUNDAY.",460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",37,1888-02-04,Article,1343,N,0,"The police have obtained a clue to the mnrderers of the man Staoleton, whose body was found horribly mutilated near Armidale, and they are now on the track of the",https://nla.gov.au/nla.news-article143306475,http://trove.nla.gov.au/newspaper/page/15077496
14347158,"COUNTRY FIRES. COROWA, Saturday.",35,The Sydney Morning Herald (NSW : 1842 - 1954),5,19/11/00,Article,450,N,0,"A seven-roomed weatherboard house situated at Mulwala, owned and occupied by Mr. John Dunn, was yesterday morning totally destroyed by fire. Particulars to hand show that Mrs. Dun[?], her five",https://nla.gov.au/nla.news-article14347158,http://trove.nla.gov.au/newspaper/page/1345336
143542356,"GRASS FIRE ON HOWLONG STATION. GUNBAR, Wednesday.",656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",2,30/11/00,Article,644,N,0,"On Tuesday afternoon, 27th instant, much excitement was caused at Carrego, the back station of Howlong, by the arrival of a trembling white-faced boy driving the ration cart",https://nla.gov.au/nla.news-article143542356,http://trove.nla.gov.au/newspaper/page/16686708
14364281,"DESTRUCTIVE FIRE AT ALBURY. A MAN MISSING. ALBURY, Friday.",35,The Sydney Morning Herald (NSW : 1842 - 1954),9,9/2/01,Article,469,N,0,"A fire broke out on Stony Park yesterday and spread with great rapidity, forcing its way to the east, travelling in the direction of Albury. Last night it reached Splitter's Creck, burning through",https://nla.gov.au/nla.news-article14364281,http://trove.nla.gov.au/newspaper/page/1343852
144101943,To Condoblin.,424,Molong Argus (NSW : 1896 - 1921),6,16/3/06,Article,1996,N,0,"WHEN one gets out to Condobolin, be may fairly be said to have reached what might be called a typical Western township. It takes him some time to get there",https://nla.gov.au/nla.news-article144101943,http://trove.nla.gov.au/newspaper/page/17154833
144102481,Local Gossip.,424,Molong Argus (NSW : 1896 - 1921),7,2/2/06,Article,2600,N,1,"""They are abstracts and brief chronicles of the time."" Water is becoming scarce out Boomey way—as elsewhere.",https://nla.gov.au/nla.news-article144102481,http://trove.nla.gov.au/newspaper/page/17154727
14429851,"FATAL CASE OF SUNSTROKE. URALLA, Wednesday.",35,The Sydney Morning Herald (NSW : 1842 - 1954),7,19/12/01,Article,1476,N,9,"Yesterday the temperature was 96. A boy, son of Mr. Stahlbut, roadman, died from sunstroke. BATHURST, Wednesday. Several disastrous fires have occurred in the",https://nla.gov.au/nla.news-article14429851,http://trove.nla.gov.au/newspaper/page/1342334
144432830,THE WEATHER.,724,"The Cumberland Free Press (Parramatta, NSW : 1895 - 1897)",4,1895-08-31,Article,416,N,2,"Terrible winds and bush fires have, during the last eight days, added to the trials which our fruitgrowers and farmers have had to endure. From Thornleigh to Smithfield and",https://nla.gov.au/nla.news-article144432830,http://trove.nla.gov.au/newspaper/page/16883547
144434939,ROOTY HILL.,724,"The Cumberland Free Press (Parramatta, NSW : 1895 - 1897)",6,1896-01-18,Article,283,N,0,"The hot weather and the bushfires on Sunday and Monday last will [?] be soon forgotten that, together with the bush fires! The neighbours had to turn out and save Mr.",https://nla.gov.au/nla.news-article144434939,http://trove.nla.gov.au/newspaper/page/16883747
14447006,THE BUSH FIRES.,35,The Sydney Morning Herald (NSW : 1842 - 1954),4,3/1/02,Article,1122,N,2,"The last days of 1901 have made themselves remarkable for a record of hurricane, heat, and bush fires. It is fortunately not often that we have to report such widespread",https://nla.gov.au/nla.news-article14447006,http://trove.nla.gov.au/newspaper/page/1340088
14447267,"DISASTROUS FIRE IN VICTORIA. MILES OF FENCING DESTROYED. TOWNSHIPS SURROUNDED. MANY HOUSES BURNED. MELBOURNE, Sunday.",35,The Sydney Morning Herald (NSW : 1842 - 1954),8,30/12/01,Article,689,N,3,The fierce heat and abnormal duststorm which were in evidence in Melbourne on Saturday morning appear to have been experienced in an intensified degree in the inland districts. In the city up to 158°,https://nla.gov.au/nla.news-article14447267,http://trove.nla.gov.au/newspaper/page/1340049
14462460,"BUSH FIRE AT LAKE ROWAN. MELBOURNE, Wednesday.",35,The Sydney Morning Herald (NSW : 1842 - 1954),5,2/1/02,Article,108,N,1,The bush fire at Lake Rowan on Saturday was the most extensive and disastrous which has occurred since the earliest settlement. The country traversed by the fire presents a dismal appearance. In some,https://nla.gov.au/nla.news-article14462460,http://trove.nla.gov.au/newspaper/page/1340079
144654861,"TELEGRAMS. SYDNEY, Tuesday.",726,"Riverina Times, Hay Standard and Journal of Water Conservation (Hay, NSW : 1900 - 1902)",1,2/1/02,Article,547,N,0,[The following appeared in our country edition on Tuesday.] More disatsrous bush fires are,https://nla.gov.au/nla.news-article144654861,http://trove.nla.gov.au/newspaper/page/17143036
144661602,"20,000 BAGS OF WHEAT DESTROYED. Corowa, Monday.",726,"Riverina Times, Hay Standard and Journal of Water Conservation (Hay, NSW : 1900 - 1902)",4,20/12/00,Article,1010,N,0,"One of the most disastrous bushfires ever experienced in the district broke out at Wallandool station, about 40 miles north of the Murray, on",https://nla.gov.au/nla.news-article144661602,http://trove.nla.gov.au/newspaper/page/17142596
14466276,"THE HEAT WAVE. HUGE BUSH FIRES. LARGE AREAS INVOLVED. DAMAGES ESTIMATED AT UPWARDS OF £50,000. SETTLER BURNED TO DEATH. DETAILS OF THE CONFLAGRATIONS. THE PRINCIPAL OUTBREAK. WHERE IT OCCURRED.",35,The Sydney Morning Herald (NSW : 1842 - 1954),5,31/12/01,Article,252,N,1,"The news of the great distress of settlers in the bushfire country was received everywhere yesterday with deep sympathy. As showing the intensity and the vastness of the bush conflagration,",https://nla.gov.au/nla.news-article14466276,http://trove.nla.gov.au/newspaper/page/1340056
144695113,WOMEN'S GOSSIP.,725,"The Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)",2 S,1891-01-07,Article,2152,N,0,"It has always been a source of wonderment to me what objection people, and chiefly women-folk, have to second marriages. It is a notorious",https://nla.gov.au/nla.news-article144695113,http://trove.nla.gov.au/newspaper/page/17212320
145056127,Carcutta Creek.,382,Wagga Wagga Express and Murrumbidgee District Advertiser (NSW : 1858 - 1859; 1866; 1872 - 1874),2,1874-01-14,Article,444,N,0,"BO[?]-FIRES have lately been far too prevalent to call forth much surprise, and there have been several of these destructive [?] in this direc- direction; the most formidable of which occurred about",https://nla.gov.au/nla.news-article145056127,http://trove.nla.gov.au/newspaper/page/17735497
145279531,THE BUSH-FIRE DANGERS.,701,Wagga Wagga Express (NSW : 1879 - 1917),2,20/10/00,Article,435,N,0,It has been aptly and freely remarked during the past couple of weeks that precautions should be now instituted against the bush-fires of which the district is,https://nla.gov.au/nla.news-article145279531,http://trove.nla.gov.au/newspaper/page/15881137
145529038,REMINISCENCES OF A PIONEER. BLACK THURSDAY AND DROVING ADVENTURES.,701,Wagga Wagga Express (NSW : 1879 - 1917),6,1892-01-23,Article,2493,N,16,"The heat, dust and steady north wind bringing dense clouds of smoke from Murray Valley, and Riverina bush fires, of Tuesday, 29th of",https://nla.gov.au/nla.news-article145529038,http://trove.nla.gov.au/newspaper/page/15893690
145534147,LOCAL & GENERAL NEWS.,701,Wagga Wagga Express (NSW : 1879 - 1917),1,1892-02-16,Article,1191,N,1,"The glass at the Wagga Telegraph Office on Saturday registered 92 deg. in the shade, on Sunday 97 and on Monday 101 deg. Messrs. F. L. Barker, stock and station",https://nla.gov.au/nla.news-article145534147,http://trove.nla.gov.au/newspaper/page/15893743
145721849,NEWS OF THE WEEK.,747,"The Worker (Wagga, NSW : 1892 - 1913)",29,18/1/12,Article,2730,N,3,"A two-year-old boy named Herbert Marshall died from eating unripe fruit. May Finlay (6) was accidentally shot dead at Sumerleas, near Hobart, by her",https://nla.gov.au/nla.news-article145721849,http://trove.nla.gov.au/newspaper/page/16537415
146302355,GENERAL NEWS.,714,The Mount Barker Courier and Onkaparinga and Gumeracha Advertiser (SA : 1880 - 1954),2,22/4/04,Article,1984,N,1,"BANK CHANGES.—Mr. T. B. Harrington, who some rears ago was accountant at the Mount Barker branch of the National Bank and is now manager of that at Gladstone,",https://nla.gov.au/nla.news-article146302355,http://trove.nla.gov.au/newspaper/page/17353682
